Key=country|OSid|siteid|slot,bid,win probability,estimated win probability,error in estimate
GB|3|4028cba6331be092013363db02d0045d|320X50,1.08,0.0833333,0.0833333,0
GB|3|4028cba6331be092013363db02d0045d|320X50,1.32,0,0.0900004,-0.0900004
GB|3|4028cba6331be092013363db02d0045d|320X50,1.7,0,0.0773438,-0.0773438
GB|3|4028cba6331be092013363db02d0045d|320X50,1.78,0.166667,0.166667,0
GB|3|4028cba6331be092013363db02d0045d|320X50,1.8,0,0.295554,-0.295554
GB|3|4028cba6331be092013363db02d0045d|320X50,2.19,0,0.140165,-0.140165
GB|3|4028cba6331be092013363db02d0045d|320X50,2.38,0.0666667,0.0666667,0
GB|3|4028cba6331be092013363db02d0045d|728X90,0.5,0,0.0700758,-0.0700758
GB|3|4028cba6331be092013363db02d0045d|728X90,0.84,0,0.0700758,-0.0700758
GB|3|4028cba6331be092013363db02d0045d|728X90,0.85,0,0.0700758,-0.0700758
GB|3|4028cba6331be092013363db02d0045d|728X90,0.98,0,0.0700758,-0.0700758
GB|3|4028cba6331be092013363db02d0045d|728X90,1,0,0.0700758,-0.0700758
GB|3|4028cba6331be092013363db02d0045d|728X90,1.48,0,0.0700758,-0.0700758
GB|3|4028cba6331be092013363db02d0045d|728X90,1.53,0,0.0700758,-0.0700758
GB|3|4028cba6331be092013363db02d0045d|728X90,1.8,0,0.0700758,-0.0700758
GB|3|4028cba6331be092013363db02d0045d|728X90,1.86,0,0.0700758,-0.0700758
GB|3|4028cba6331be09201336458d3ab0467|320X50,1.95,0,0.28626,-0.28626
GB|3|4028cba6331be09201336458d3ab0467|320X50,2,0,0.28626,-0.28626
GB|3|4028cba633a085920133ad01230c016a|320X50,0.85,0,0.183148,-0.183148
GB|3|4028cba633a085920133ad01230c016a|320X50,0.86,0,0.177269,-0.177269
GB|3|4028cba633a085920133ad01230c016a|320X50,1.01,0,0.0990148,-0.0990148
GB|3|4028cba633a085920133ad01230c016a|320X50,1.04,0.0909091,0.0909091,0
GB|3|4028cba633a085920133ad01230c016a|320X50,1.05,0,0.0889696,-0.0889696
GB|3|4028cba633a085920133ad01230c016a|320X50,1.48,0,0.0975108,-0.0975108
GB|3|4028cba633a085920133ad01230c016a|320X50,1.54,0,0.107923,-0.107923
GB|3|4028cba633a085920133ad01230c016a|320X50,1.61,0,0.121168,-0.121168
GB|3|4028cba633a085920133ad01230c016a|320X50,1.78,0,0.154039,-0.154039
GB|3|4028cba633a085920133ad01230c016a|320X50,1.86,0,0.167646,-0.167646
GB|3|4028cba633a085920133ad01230c016a|320X50,2.26,0,0.181818,-0.181818
GB|3|4028cba633a085920133ad01230c016a|320X50,2.42,0,0.181818,-0.181818
GB|3|4028cba633a085920133ad01230c016a|320X50,2.47,0,0.181818,-0.181818
GB|3|4028cba633a085920133b3975749020b|320X48,0.15,0,0.37037,-0.37037
GB|3|4028cba633a085920133b3975749020b|320X48,0.15,0.37037,0.37037,0
GB|3|4028cba633ededba01340e9a2c2c048c|320X50,0.46,0,0.446903,-0.446903
GB|3|4028cba633ededba01340e9a2c2c048c|320X50,0.55,0,0.446903,-0.446903
GB|3|4028cba633ededba01340e9a2c2c048c|320X50,0.69,0,0.446903,-0.446903
GB|3|4028cba633ededba01340e9a2c2c048c|320X50,1.65,0,0.446903,-0.446903
GB|3|4028cba633ededba01340e9a2c2c048c|320X50,2.03,0,0.446903,-0.446903
GB|3|4028cba633ededba01340e9a2c2c048c|320X50,2.06,0,0.446903,-0.446903
GB|3|4028cba633ededba01340e9a2c2c048c|320X50,2.45,0,0.446903,-0.446903
GB|3|4028cba63479e22101349ffca87304a4|320X50,0.97,0,0.00636943,-0.00636943
GB|3|4028cba63479e22101349ffca87304a4|320X50,1.32,0,0.00636943,-0.00636943
GB|3|4028cba63479e22101349ffca87304a4|320X50,2.25,0,0.00636943,-0.00636943
GB|3|4028cba63479e22101349ffca87304a4|728X90,1.6,0,0.212291,-0.212291
GB|3|4028cba63479e2210134a9d46e78057d|320X48,1,0,0.118895,-0.118895
GB|3|4028cba63479e2210134a9d46e78057d|320X48,1.3,0,0.118895,-0.118895
GB|3|4028cba63479e2210134a9d46e78057d|320X48,1.35,0,0.118895,-0.118895
GB|3|4028cba63479e2210134a9d46e78057d|320X48,1.5,0,0.118895,-0.118895
GB|3|4028cba63479e2210134a9d46e78057d|320X48,1.54,0,0.118895,-0.118895
GB|3|4028cba63479e2210134a9d46e78057d|320X48,2.21,0,0.118895,-0.118895
GB|3|4028cba63479e2210134a9d46e78057d|320X48,2.25,0,0.118895,-0.118895
GB|3|4028cba63479e2210134a9d46e78057d|320X48,2.31,0,0.118895,-0.118895
GB|3|4028cba63479e2210134a9d46e78057d|320X48,2.32,0,0.118895,-0.118895
GB|3|4028cba63479e2210134a9d46e78057d|320X48,2.35,0,0.118895,-0.118895
GB|3|4028cba63479e2210134a9d46e78057d|320X50,0.71,0.0857143,0.0857143,0
GB|3|4028cba63479e2210134b94149c4071b|320X50,0.06,0,0.045977,-0.045977
GB|3|4028cba63479e2210134b94149c4071b|320X50,0.28,0,0.045977,-0.045977
GB|3|4028cba63479e2210134b94149c4071b|320X50,0.79,0,0.045977,-0.045977
GB|3|4028cba63479e2210134b94149c4071b|320X50,0.99,0,0.045977,-0.045977
GB|3|4028cba63479e2210134b94149c4071b|320X50,1.57,0,0.045977,-0.045977
GB|3|4028cba63479e2210134d2bb4ff9099a|320X50,0.9,0,0.201031,-0.201031
GB|3|4028cba63479e2210134d2bb4ff9099a|320X50,0.91,0,0.201031,-0.201031
GB|3|4028cba63479e2210134d2bb4ff9099a|320X50,0.92,0,0.201031,-0.201031
GB|3|4028cba63479e2210134d2bb4ff9099a|320X50,0.93,0,0.201031,-0.201031
GB|3|4028cba63479e2210134d2bb4ff9099a|320X50,1.66,0,0.201031,-0.201031
GB|3|4028cba63479e2210134d2bb4ff9099a|320X50,1.76,0,0.201031,-0.201031
GB|3|4028cba63479e2210134d2bb4ff9099a|320X50,2.01,0,0.201031,-0.201031
GB|3|4028cba63479e2210134d2bb4ff9099a|320X50,2.13,0,0.201031,-0.201031
GB|3|4028cba63479e2210134d2bb4ff9099a|320X50,2.16,0,0.201031,-0.201031
GB|3|4028cba63479e2210134d2bb4ff9099a|320X50,2.21,0,0.201031,-0.201031
GB|3|4028cba63479e2210134d2bb4ff9099a|320X50,2.3,0,0.201031,-0.201031
GB|3|4028cba63479e2210134d2bb4ff9099a|320X50,2.48,0,0.201031,-0.201031
GB|3|4028cba63479e2210134d2bb4ff9099a|728X90,0.92,0,0.242857,-0.242857
GB|3|4028cba63479e2210134d2bb4ff9099a|728X90,0.94,0,0.242857,-0.242857
GB|3|4028cba63479e2210134d2bb4ff9099a|728X90,1.11,0,0.242857,-0.242857
GB|3|4028cba63479e2210134d2bb4ff9099a|728X90,1.24,0,0.242857,-0.242857
GB|3|4028cba63479e2210134d2bb4ff9099a|728X90,1.53,0,0.242857,-0.242857
GB|3|4028cba63479e2210134d2bb4ff9099a|728X90,1.54,0,0.242857,-0.242857
GB|3|4028cba63479e2210134d2bb4ff9099a|728X90,1.61,0,0.242857,-0.242857
GB|3|4028cba63479e2210134d2bb4ff9099a|728X90,1.99,0,0.242857,-0.242857
GB|3|4028cba63479e2210134d2bb4ff9099a|728X90,2.44,0,0.242857,-0.242857
GB|3|4028cba634ef45cb01353062b4b40717|320X48,2.21,0,0.0192308,-0.0192308
GB|3|4028cba634ef45cb01353062b4b40717|320X50,0.18,0,0.334928,-0.334928
GB|3|4028cba634ef45cb01353062b4b40717|320X50,0.19,0,0.334928,-0.334928
GB|3|4028cba634ef45cb01353062b4b40717|320X50,0.29,0,0.334928,-0.334928
GB|3|4028cba634ef45cb01353062b4b40717|320X50,2.04,0,0.334928,-0.334928
GB|3|4028cba634ef45cb01353826b5730846|320X50,1.57,0,0.107143,-0.107143
GB|3|4028cba634ef45cb01353826b5730846|320X50,2.3,0,0.107143,-0.107143
GB|3|4028cba634ef45cb01353826b5730846|320X50,2.42,0,0.107143,-0.107143
GB|3|4028cba634ef45cb01353826b5730846|728X90,1.51,0,0.150943,-0.150943
GB|3|4028cba634ef45cb01353826b5730846|728X90,1.6,0,0.150943,-0.150943
GB|3|4028cba634ef45cb01353826b5730846|728X90,1.68,0,0.150943,-0.150943
GB|3|4028cba634ef45cb01353826b5730846|728X90,1.7,0,0.150943,-0.150943
GB|3|4028cba634ef45cb01353826b5730846|728X90,1.71,0,0.150943,-0.150943
GB|3|4028cba634ef45cb01353826b5730846|728X90,1.73,0,0.150943,-0.150943
GB|3|4028cba634ef45cb01353826b5730846|728X90,1.8,0,0.150943,-0.150943
GB|3|4028cba634ef45cb01353826b5730846|728X90,2.15,0,0.150943,-0.150943
GB|3|4028cba634ef45cb01353826b5730846|728X90,2.17,0,0.150943,-0.150943
GB|3|4028cba634ef45cb01353826b5730846|728X90,2.33,0,0.150943,-0.150943
GB|3|4028cba634ef45cb01353826b5730846|728X90,2.45,0,0.150943,-0.150943
GB|3|4028cba634ef45cb013538d4e50f0882|320X50,0.18,0,0.0581285,-0.0581285
GB|3|4028cba634ef45cb013538d4e50f0882|320X50,1.07,0,0.047619,-0.047619
GB|3|4028cba634ef45cb013538d4e50f0882|320X50,1.11,0,0.047619,-0.047619
GB|3|4028cba634ef45cb013538d4e50f0882|320X50,1.69,0,0.047619,-0.047619
GB|3|4028cba634ef45cb013538d4e50f0882|320X50,1.92,0,0.047619,-0.047619
GB|3|4028cba634ef45cb01358a965ccd1b28|320X50,0.22,0,0.0223048,-0.0223048
GB|3|4028cba634ef45cb01358a965ccd1b28|320X50,0.3,0,0.0223048,-0.0223048
GB|3|4028cba634ef45cb01358a965ccd1b28|320X50,1.02,0,0.0223048,-0.0223048
GB|3|4028cba634ef45cb0135a503da451e7b|320X50,0.71,0,0.093617,-0.093617
GB|3|4028cba634ef45cb0135a503da451e7b|320X50,1.58,0,0.093617,-0.093617
GB|3|4028cba635ca529a0136124e5a190405|320X50,0.21,0,0.173913,-0.173913
GB|3|4028cba635ca529a0136124e5a190405|320X50,0.43,0,0.173913,-0.173913
GB|3|4028cbff361a7be60136236d6d2700b3|320X50,0.44,0,0.168081,-0.168081
GB|3|4028cbff361a7be60136236d6d2700b3|320X50,0.74,0,0.168081,-0.168081
GB|3|4028cbff361a7be60136236d6d2700b3|320X50,0.85,0,0.168081,-0.168081
GB|3|4028cbff361a7be60136236d6d2700b3|320X50,1.13,0,0.168081,-0.168081
GB|3|4028cbff361a7be60136236d6d2700b3|320X50,1.44,0,0.168081,-0.168081
GB|3|4028cbff361a7be60136236d6d2700b3|320X50,1.71,0,0.168081,-0.168081
GB|3|4028cbff361a7be60136236d6d2700b3|320X50,1.91,0,0.168081,-0.168081
GB|3|4028cbff361a7be60136236d6d2700b3|320X50,1.92,0,0.168081,-0.168081
GB|3|4028cbff361a7be60136236d6d2700b3|320X50,2.03,0,0.168081,-0.168081
GB|3|4028cbff361a7be60136236d6d2700b3|320X50,2.12,0,0.168081,-0.168081
GB|3|4028cbff361a7be60136236d6d2700b3|320X50,2.28,0,0.168081,-0.168081
GB|3|4028cbff361a7be60136236d6d2700b3|320X50,2.29,0,0.168081,-0.168081
GB|3|4028cbff361a7be60136236d6d2700b3|320X50,2.38,0,0.168081,-0.168081
GB|3|4028cbff361a7be601362d248e35013b|320X50,1.63,0,0.0714286,-0.0714286
GB|3|4028cbff361a7be6013633c11a4401f6|320X50,0.23,0.347826,0.122388,0.225438
GB|3|4028cbff361a7be6013633c11a4401f6|320X50,0.47,0,0.122388,-0.122388
GB|3|4028cbff361a7be6013633c11a4401f6|320X50,1,0,0.122388,-0.122388
GB|3|4028cbff361a7be6013633c11a4401f6|320X50,1.35,0,0.122388,-0.122388
GB|3|4028cbff361a7be6013633c11a4401f6|320X50,1.5,0,0.122388,-0.122388
GB|3|4028cbff361a7be6013633c11a4401f6|320X50,1.53,0,0.122388,-0.122388
GB|3|4028cbff361a7be6013633c11a4401f6|320X50,1.74,0,0.122388,-0.122388
GB|3|4028cbff361a7be6013633c11a4401f6|320X50,1.79,0,0.122388,-0.122388
GB|3|4028cbff361a7be6013633c11a4401f6|320X50,1.8,0,0.122388,-0.122388
GB|3|4028cbff361a7be6013633c11a4401f6|320X50,1.87,0,0.122388,-0.122388
GB|3|4028cbff361a7be6013633c11a4401f6|320X50,1.94,0,0.122388,-0.122388
GB|3|4028cbff361a7be6013633c11a4401f6|320X50,2.12,0,0.122388,-0.122388
GB|3|4028cbff36350dab0136386ad6d80082|320X50,0.89,0,0.0196078,-0.0196078
GB|3|4028cbff36350dab0136386ad6d80082|320X50,1.65,0,0.0196078,-0.0196078
GB|3|4028cbff36350dab0136386ad6d80082|320X50,1.81,0,0.0196078,-0.0196078
GB|3|4028cbff36350dab01364324049d0193|320X50,1.04,0,0.0197628,-0.0197628
GB|3|4028cbff36350dab01364324049d0193|320X50,1.82,0,0.0197628,-0.0197628
GB|3|4028cbff36350dab01364324049d0193|320X50,1.92,0,0.0197628,-0.0197628
GB|3|4028cbff36350dab01364324049d0193|320X50,1.98,0,0.0197628,-0.0197628
GB|3|4028cbff36350dab01364324049d0193|320X50,2.28,0,0.0197628,-0.0197628
GB|3|4028cbff36350dab0136595202e4032f|320X50,1.43,0,0.2,-0.2
GB|3|4028cbff36350dab01366095200c03af|320X50,0.22,0,0.0206186,-0.0206186
GB|3|4028cbff36350dab01366095200c03af|320X50,1.11,0,0.0206186,-0.0206186
GB|3|4028cbff36350dab01366095200c03af|320X50,1.6,0,0.0206186,-0.0206186
GB|3|4028cbff36350dab013678a860740547|320X48,1.27,0,0.0526316,-0.0526316
GB|3|4028cbff367d70220136882ce5500164|320X50,1.53,0,0.0363636,-0.0363636
GB|3|4028cbff367d70220136882ce5500164|320X50,1.62,0,0.0363636,-0.0363636
GB|3|4028cbff367d70220136882ce5500164|320X50,1.85,0,0.0363636,-0.0363636
GB|3|4028cbff367d70220136882ce5500164|320X50,1.94,0,0.0363636,-0.0363636
GB|3|4028cbff367d70220136882ce5500164|320X50,2.14,0,0.0363636,-0.0363636
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,1.14,0,0.850282,-0.850282
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,1.22,0,0.767398,-0.767398
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,1.24,0,0.745663,-0.745663
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,1.26,0,0.724184,-0.724184
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,1.35,0,0.733931,-0.733931
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,1.36,0,0.76451,-0.76451
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,1.45,0.916667,0.916667,0
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,1.46,0,0.921483,-0.921483
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,1.55,0,0.812209,-0.812209
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,1.57,0,0.847138,-0.847138
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,1.71,0,0.912787,-0.912787
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,1.74,0,0.897261,-0.897261
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,2.29,0,0.773808,-0.773808
GB|3|4028cbff367d7022013688fbf4f8017a|320X50,2.4,0,0.727273,-0.727273
GB|3|4028cbff369b93f60136b1b6474102d3|320X50,1.32,0,0.00763359,-0.00763359
GB|3|4028cbff369b93f60136b1b6474102d3|320X50,2.23,0,0.00763359,-0.00763359
GB|3|4028cbff369b93f60136b1b6474102d3|320X50,2.31,0,0.00763359,-0.00763359
GB|3|4028cbff369b93f60136b1b6474102d3|320X50,2.44,0,0.00763359,-0.00763359
GB|3|4028cbff36ca2b9d0136cbede9ce0041|320X50,0.47,0,0.0172414,-0.0172414
GB|3|4028cbff36ca2b9d0136cbede9ce0041|320X50,0.5,0,0.0172414,-0.0172414
GB|3|4028cbff36ca2b9d0136cbede9ce0041|320X50,1.6,0,0.0172414,-0.0172414
GB|3|4028cbff36ca2b9d0136cbede9ce0041|320X50,1.94,0,0.0172414,-0.0172414
GB|3|4028cbff36ca2b9d0136cbede9ce0041|320X50,1.96,0,0.0172414,-0.0172414
GB|3|4028cbff36ca2b9d0136cbede9ce0041|728X90,1.34,0,0.0810811,-0.0810811
GB|3|4028cbff36ca2b9d0136dfface3d0261|320X480,0.72,0,0.00549451,-0.00549451
GB|3|4028cbff36ca2b9d0136dfface3d0261|320X480,1.15,0,0.00549451,-0.00549451
GB|3|4028cbff36ca2b9d0136dfface3d0261|320X480,1.45,0,0.00549451,-0.00549451
GB|3|4028cbff36ca2b9d0136dfface3d0261|320X480,1.71,0,0.00549451,-0.00549451
GB|3|4028cbff36ca2b9d0136dfface3d0261|320X50,0.7,0,0.0162435,-0.0162435
GB|3|4028cbff36ca2b9d0136dfface3d0261|320X50,1.05,0,0.0949285,-0.0949285
GB|3|4028cbff36ca2b9d0136dfface3d0261|320X50,1.08,0,0.0952829,-0.0952829
GB|3|4028cbff36ca2b9d0136dfface3d0261|320X50,1.09,0,0.0951925,-0.0951925
GB|3|4028cbff36ca2b9d0136dfface3d0261|320X50,1.38,0,0.0735571,-0.0735571
GB|3|4028cbff36ca2b9d0136dfface3d0261|320X50,1.44,0.0714286,0.0714286,0
GB|3|4028cbff36ca2b9d0136dfface3d0261|320X50,1.45,0,0.0705167,-0.0705167
GB|3|4028cbff36ca2b9d0136dfface3d0261|320X50,1.49,0,0.0522473,-0.0522473
GB|3|4028cbff36ca2b9d0136eb1092ca1972|320X50,0.11,0.108571,0.108571,0
GB|3|4028cbff36ca2b9d0136eb1092ca1972|320X50,0.11,0,0.108571,-0.108571
GB|3|4028cbff36ca2b9d0136eb1092ca1972|320X50,0.41,0,0.0191781,-0.0191781
GB|3|4028cbff36ca2b9d0136eb1092ca1972|320X50,0.67,0,0.0191781,-0.0191781
GB|3|4028cbff36ca2b9d0136eb1092ca1972|320X50,1.48,0,0.0191781,-0.0191781
GB|3|4028cbff36f39ce201370e76b59a2672|320X50,0.85,0,0.338983,-0.338983
GB|3|4028cbff36f39ce201372629121b2ca6|320X50,1.78,0,0.0242718,-0.0242718
GB|3|4028cbff36f39ce201372629121b2ca6|320X50,1.83,0,0.0242718,-0.0242718
GB|3|4028cbff36f39ce201372629121b2ca6|320X50,2.14,0,0.0242718,-0.0242718
GB|3|4028cbff36f39ce201372629121b2ca6|320X50,2.3,0,0.0242718,-0.0242718
GB|3|4028cbff36f39ce2013746a1f27530a5|320X50,0.51,0,0.00326264,-0.00326264
GB|3|4028cbff36f39ce2013746a1f27530a5|320X50,0.8,0,0.00326264,-0.00326264
GB|3|4028cbff36f39ce2013746a1f27530a5|320X50,0.98,0,0.00326264,-0.00326264
GB|3|4028cbff36f39ce2013746a1f27530a5|320X50,1.02,0,0.00326264,-0.00326264
GB|3|4028cbff36f39ce2013746a1f27530a5|320X50,1.33,0,0.00326264,-0.00326264
GB|3|4028cbff36f39ce2013746a1f27530a5|320X50,1.48,0,0.00326264,-0.00326264
GB|3|4028cbff36f39ce2013746a1f27530a5|320X50,2.06,0,0.00326264,-0.00326264
GB|3|4028cbff36f39ce2013746a1f27530a5|320X50,2.38,0,0.00326264,-0.00326264
GB|3|4028cbff36f39ce201374d7c398a3148|320X50,0.83,0,0.149758,-0.149758
GB|3|4028cbff36f39ce201374d7c398a3148|320X50,0.83,0,0.149758,-0.149758
GB|3|4028cbff36f39ce201374d7c398a3148|320X50,1.22,0,0.149758,-0.149758
GB|3|4028cbff36f39ce201374d7c398a3148|320X50,1.7,0,0.149758,-0.149758
GB|3|4028cbff36f39ce201374d7c398a3148|320X50,2.24,0,0.149758,-0.149758
GB|3|4028cbff376f82500137823e94590a21|320X50,0.68,0,0.04,-0.04
GB|3|4028cbff376f82500137823e94590a21|320X50,1.61,0,0.04,-0.04
GB|3|4028cbff376f82500137823e94590a21|320X50,1.73,0,0.04,-0.04
GB|3|4028cbff379738bf013798b0a2af00ac|320X50,0.52,0,0.062212,-0.062212
GB|3|4028cbff379738bf013798b0a2af00ac|320X50,1.3,0,0.062212,-0.062212
GB|3|4028cbff379738bf0137b78ccfd407e4|320X48,1.64,0,0.012987,-0.012987
GB|3|4028cbff379738bf0137cadd9f780b38|320X50,0.75,0,0.118464,-0.118464
GB|3|4028cbff379738bf0137cadd9f780b38|320X50,0.76,0,0.118464,-0.118464
GB|3|4028cbff379738bf0137cadd9f780b38|320X50,0.77,0,0.118464,-0.118464
GB|3|4028cbff379738bf0137cadd9f780b38|320X50,1.02,0,0.118464,-0.118464
GB|3|4028cbff379738bf0137cadd9f780b38|320X50,1.23,0,0.118464,-0.118464
GB|3|4028cbff379738bf0137cadd9f780b38|320X50,1.32,0,0.118464,-0.118464
GB|3|4028cbff379738bf0137cadd9f780b38|320X50,1.57,0,0.118464,-0.118464
GB|3|4028cbff379738bf0137cadd9f780b38|320X50,1.99,0,0.118464,-0.118464
GB|3|4028cbff379738bf0137cadd9f780b38|320X50,2.06,0,0.118464,-0.118464
GB|3|4028cbff379738bf0137cadd9f780b38|320X50,2.35,0,0.118464,-0.118464
GB|3|4028cbff379738bf0137ccb403780bbc|320X50,0.29,0.166667,0.166667,0
GB|3|4028cbff379738bf0137e48261760ec4|320X50,0.72,0,0.125338,-0.125338
GB|3|4028cbff379738bf0137e48261760ec4|320X50,0.79,0,0.125338,-0.125338
GB|3|4028cbff379738bf0137e48261760ec4|320X50,1.92,0,0.125338,-0.125338
GB|3|4028cbff379738bf0137e48261760ec4|320X50,2.15,0,0.125338,-0.125338
GB|3|4028cbff379738bf0137e483ceae0ec5|320X50,0.47,0,0.140673,-0.140673
GB|3|4028cbff379738bf0137e483ceae0ec5|320X50,0.95,0,0.140673,-0.140673
GB|3|4028cbff379738bf0137e483ceae0ec5|320X50,1.04,0,0.140673,-0.140673
GB|3|4028cbff379738bf0137e483ceae0ec5|320X50,1.58,0,0.140673,-0.140673
GB|3|4028cbff379738bf0137e483ceae0ec5|320X50,1.81,0,0.140673,-0.140673
GB|3|4028cbff379738bf0137e483ceae0ec5|320X50,2.2,0,0.140673,-0.140673
GB|3|4028cbff379738bf0137e483ceae0ec5|320X50,2.39,0,0.140673,-0.140673
GB|3|4028cbff379738bf0137e4850bcd0ec6|320X50,0.82,0,0.254682,-0.254682
GB|3|4028cbff379738bf0137e4850bcd0ec6|320X50,0.91,0,0.254682,-0.254682
GB|3|4028cbff379738bf0137e4850bcd0ec6|320X50,1.18,0,0.254682,-0.254682
GB|3|4028cbff379738bf0137e4850bcd0ec6|320X50,1.58,0,0.254682,-0.254682
GB|3|4028cbff379738bf0137e4850bcd0ec6|320X50,1.76,0,0.254682,-0.254682
GB|3|4028cbff379738bf0137e4850bcd0ec6|320X50,1.91,0,0.254682,-0.254682
GB|3|4028cbff379738bf0137e4850bcd0ec6|320X50,2.17,0,0.254682,-0.254682
GB|3|4028cbff379738bf01380fe0e7711bf8|320X50,0.93,0,0.00724638,-0.00724638
GB|3|4028cbff379738bf01380fe0e7711bf8|320X50,2.3,0,0.00724638,-0.00724638
GB|3|4028cbff379738bf01382d3cfd722120|320X50,0.81,0,0.0180587,-0.0180587
GB|3|4028cbff379738bf01382d3cfd722120|320X50,1.21,0,0.0180587,-0.0180587
GB|3|4028cbff379738bf01382d3cfd722120|320X50,1.77,0,0.0180587,-0.0180587
GB|3|4028cbff379738bf01382d3cfd722120|320X50,1.79,0,0.0180587,-0.0180587
GB|3|4028cbff379738bf01382d3cfd722120|320X50,2,0,0.0180587,-0.0180587
GB|3|4028cbff379738bf01382d3cfd722120|320X50,2.21,0,0.0180587,-0.0180587
GB|3|4028cbff379738bf01382d3cfd722120|320X50,2.43,0,0.0180587,-0.0180587
GB|3|4028cbff379738bf013838cc876523dc|320X48,0.23,0,0.0232558,-0.0232558
GB|3|4028cbff3841462901385608f6030565|320X50,0.17,0,0.0357143,-0.0357143
GB|3|4028cbff3841462901385608f6030565|320X50,0.91,0,0.0357143,-0.0357143
GB|3|4028cbff3841462901385608f6030565|320X50,1.05,0,0.0357143,-0.0357143
GB|3|4028cbff3841462901385608f6030565|320X50,1.18,0,0.0357143,-0.0357143
GB|3|4028cbff3841462901385608f6030565|320X50,1.8,0,0.0357143,-0.0357143
GB|3|4028cbff3841462901385608f6030565|320X50,2.11,0,0.0357143,-0.0357143
GB|3|4028cbff3841462901385608f6030565|320X50,2.22,0,0.0357143,-0.0357143
GB|3|4028cbff3841462901385608f6030565|320X50,2.46,0,0.0357143,-0.0357143
GB|3|4028cbff384146290138574bba0b05a1|320X50,0.94,0,0.290323,-0.290323
GB|3|4028cbff384146290138574bba0b05a1|320X50,1.22,0,0.290323,-0.290323
GB|3|4028cbff384146290138574bba0b05a1|320X50,1.62,0,0.290323,-0.290323
GB|3|4028cbff384146290138574bba0b05a1|320X50,1.65,0,0.290323,-0.290323
GB|3|4028cbff384146290138574bba0b05a1|320X50,1.89,0,0.290323,-0.290323
GB|3|4028cbff384146290138574bba0b05a1|320X50,1.99,0,0.290323,-0.290323
GB|3|4028cbff384146290138574bba0b05a1|320X50,2.48,0,0.290323,-0.290323
GB|3|4028cbff3841462901385dbbbbed0763|320X50,1.32,0,0.0875706,-0.0875706
GB|3|4028cbff3841462901385dbbbbed0763|320X50,1.86,0,0.0875706,-0.0875706
GB|3|4028cbff38989ad101389eca84c801a0|320X48,0.91,0,0.0909091,-0.0909091
GB|3|4028cbff38989ad101389f66f0c101e1|320X50,2.35,0,0.0379747,-0.0379747
GB|3|4028cbff38989ad10138a2768af90248|320X50,1.76,0,0.0362694,-0.0362694
GB|3|4028cbff38989ad10138a2768af90248|320X50,1.97,0,0.0362694,-0.0362694
GB|3|4028cbff38989ad10138a2768af90248|320X50,2.01,0,0.0362694,-0.0362694
GB|3|4028cbff38989ad10138a2768af90248|320X50,2.45,0,0.0362694,-0.0362694
GB|3|4028cbff38989ad10138a3906f4a02af|320X50,1.38,0,0.127273,-0.127273
GB|3|4028cbff38989ad10138a3906f4a02af|320X50,1.75,0,0.127273,-0.127273
GB|3|4028cbff38989ad10138aef0c12a0494|320X50,1.74,0,0.181818,-0.181818
GB|3|4028cbff38989ad10138aef5e4c50499|320X50,1.34,0,0.0544218,-0.0544218
GB|3|4028cbff38989ad10138aef5e4c50499|320X50,1.62,0,0.0544218,-0.0544218
GB|3|4028cbff38989ad10138aef5e4c50499|320X50,1.64,0,0.0544218,-0.0544218
GB|3|4028cbff38989ad10138aef5e4c50499|320X50,1.65,0,0.0544218,-0.0544218
GB|3|4028cbff38989ad10138aef5e4c50499|320X50,1.71,0,0.0544218,-0.0544218
GB|3|4028cbff38989ad10138aef5e4c50499|320X50,2.36,0,0.0544218,-0.0544218
GB|3|4028cbff38989ad10138b14e893704da|728X90,1.51,0,0.25,-0.25
GB|3|4028cbff38989ad10138b14e893704da|728X90,1.92,0,0.25,-0.25
GB|3|4028cbff38989ad10138b14e893704da|728X90,2.45,0,0.25,-0.25
GB|3|4028cbff38989ad10138ba102cd405dd|320X50,0.84,0.122066,0.122066,0
GB|3|4028cbff38989ad10138ba102cd405dd|320X50,1.81,0,0.122066,-0.122066
GB|3|4028cbff38989ad10138ba102cd405dd|320X50,2.08,0,0.122066,-0.122066
GB|3|4028cbff38989ad10138ba102cd405dd|320X50,2.31,0,0.122066,-0.122066
GB|3|4028cbff38989ad10138be174b24065a|728X90,0.68,0,0.117647,-0.117647
GB|3|4028cbff38989ad10138be174b24065a|728X90,2.41,0,0.117647,-0.117647
GB|3|4028cbff38989ad10138d39a63eb08fc|320X50,0.52,0,0.144708,-0.144708
GB|3|4028cbff38989ad10138d39a63eb08fc|320X50,0.77,0,0.144708,-0.144708
